amount_scaled,time_scaled,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
-0.29343953,-0.902277987,-1.585505367,3.261584548,-4.137421983,2.357096252,-1.405043314,-1.879437193,-3.513686871,1.515606746,-1.207166361,-6.234561332,5.450746067,-7.333714067,1.361193324,-6.608068252,-0.481069425,-2.60247787,-4.835112052,-0.553026089,0.351948943,0.315957259,0.501543149,-0.546868812,-0.076583636,-0.425550367,0.123644186,0.321984539,0.264028161,0.13281672,1
-0.29343953,-0.243047968,-0.601263976,1.324846094,1.107296775,1.092224145,0.684413455,-0.168313148,0.613691284,0.194154796,-1.078405592,-0.821772375,1.842348388,-0.230998929,-1.060690474,-0.964746435,1.146265645,0.043461312,1.39202047,1.048115197,0.507018066,0.065095837,0.066099533,0.182971858,-0.374366402,-0.129192171,0.34336552,-0.131783475,0.10797665,0.100761127,0
-0.167819465,0.821966893,-0.567148291,1.253910483,-1.006449019,-0.60350901,0.387475866,-0.138229501,0.146835626,0.788687301,-0.60878658,-0.591968785,-0.554008917,0.6027162,-0.04754935,1.035438871,-0.865830732,0.377346793,-0.501081457,0.22764364,1.071443894,-0.355475522,-0.032019674,-0.323072135,0.173782432,-1.160808121,-1.295019093,0.11473265,-0.169949956,0.104661998,0
-0.29791099,-0.648045677,-1.060676284,2.60857947,-2.971679003,4.360089352,3.738853043,-2.728395073,1.987616355,-0.357344707,-2.757534513,-2.335933327,2.111516867,-2.59194965,-1.950589355,-7.311579817,0.077752766,2.290607832,6.50927165,2.569971426,-3.286150082,-0.089061537,-0.063167877,-0.207385284,-0.183260817,-0.103679373,0.896178353,0.407386872,-0.130918311,0.192177382,1
1.089778523,-0.50401203,-7.222731306,6.15577293,-10.82645984,4.180779179,-6.123555101,-3.114136482,-6.895112283,5.161516377,-2.516476533,-6.403370552,3.186057948,-6.855570981,-0.837722615,-8.036614875,0.956969644,-4.557193454,-7.654704244,-2.588418644,0.718555009,0.818859417,0.912700322,-0.630358133,0.190886662,-0.061263432,0.379774657,-0.266845465,1.193694577,0.257468457,1
-0.042478865,0.13443532,-1.952932626,3.541385243,-1.310561408,5.955663594,-1.003992663,0.983049268,-4.587234602,-4.892183603,-2.516752033,-2.850323902,2.024674081,-6.487746413,2.3764626,-2.241516346,-0.566869735,-3.936856918,-6.127193572,-2.328551961,1.562129552,1.965029783,-1.998091228,1.133706234,-0.041460872,-0.215378738,-0.865598577,0.212544577,0.532896738,0.357891633,1
4.108991826,0.107625794,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,1
1.082931601,-0.612319224,-1.360526158,1.223430989,0.131131505,0.806503697,-0.091958497,0.591163971,0.604913954,0.657815593,-0.34133503,0.399164689,1.256143357,0.940043427,-0.370582002,0.63098477,-0.068195241,-1.037669101,0.55807251,-0.544863859,0.183896638,0.000858441,0.092001601,0.843642034,0.238805865,-0.264690893,-0.359146886,-0.254790928,0.703215,0.220868092,0
-0.29343953,-0.000939861,-0.737512819,0.50700851,2.258847579,-2.243514626,0.017084854,0.006112469,0.454663175,0.006209112,1.003453662,-1.330630177,0.747495946,1.464089889,1.09484025,-0.640567482,-0.075046921,-0.03962901,-1.047282801,0.804848858,0.553306094,0.204992574,-0.042524044,0.348872888,-0.514386041,-0.311201367,0.650206421,-0.764621066,0.194147842,-0.099537608,0
-0.237965486,0.851924952,1.170756215,2.501038208,-4.986159233,5.374160058,0.997798392,-1.259004478,-1.237688814,0.358425625,-2.612488504,-3.064729531,3.480601703,-3.735152954,-0.594777602,-8.229951992,-1.476094036,-0.408470613,-1.481283472,0.347626692,-1.164414371,0.227618255,0.123145443,-0.71320111,-0.080867913,-0.964310261,0.338567588,0.068629852,0.481587901,0.268225854,1
-0.296653392,0.653214911,0.951025219,3.252926365,-5.03910474,4.63241098,3.01450128,-1.349570138,0.980940272,-1.819539456,-2.099048905,-1.347556715,2.68057818,-1.462945176,-0.705397068,-7.445295834,-0.561331522,3.139655659,5.665429068,3.790316212,-1.909798619,-0.381443722,1.404524058,-0.760549175,0.358292342,-1.185941564,-1.286176716,0.000365303,0.169661962,0.108275693,1
-0.070006288,0.766115673,-0.426824604,0.869491365,0.802377547,-1.020163149,0.676974286,-1.065625696,1.304009404,-0.26852657,-0.405834929,-0.956733052,-0.996440611,0.267783916,0.36492952,0.060294145,-0.740054596,0.069264775,-0.617567604,-0.80099368,-0.476412658,-0.130177365,-0.202644405,-0.586025117,-0.077731161,-0.017668661,-0.22611678,0.086715962,0.044824179,0.133389214,0
-0.167819465,-0.236786146,-0.19045595,-0.072971603,-0.070879832,-0.976933374,2.695297002,3.188789428,-0.243424321,0.627993498,-0.501370674,0.159950401,0.048535175,-0.468384018,0.130307456,0.185700425,1.994337343,-0.258999071,-0.242584376,0.333089935,2.233810397,0.533065692,0.057276894,0.139710922,-0.099430569,1.11998889,-0.483024673,1.607557089,-0.120436212,-0.088905348,0
7.364773283,-0.201141931,-0.758468653,-0.045410278,-0.16843829,-1.313274814,-1.901762532,0.739433415,3.071892046,-0.483422244,0.618202762,-1.769059721,-0.651414014,-0.005423291,-0.517194341,0.21746976,0.883558824,-1.173977649,0.24334711,-0.342300728,0.687056202,-0.032499899,0.042619457,0.397223782,0.072228865,-0.242275997,0.56091647,-0.540954584,0.150606446,-0.117140115,1
0.013973311,0.709324593,2.170573168,-0.318244719,-2.632164373,-0.926153686,0.844662683,-0.732432605,0.503623198,-0.330038077,0.485064729,0.029850289,-0.383875329,0.166480888,-0.790312718,0.857146874,-0.626111079,-0.191322288,-0.661977012,0.198092827,1.326685306,-0.170823591,0.051202027,0.266509135,-0.213680164,-1.291481832,0.431522248,1.142561408,-0.154336807,-0.114564511,0
0.183190107,-0.175859679,1.493966997,-1.067729138,0.04738464,-1.552076364,-0.958217119,-0.068787932,-0.959631646,-0.078563229,-1.830982658,1.380965093,-0.963843966,-0.939471657,0.870659666,-0.372506754,0.855922309,-0.458394816,0.469685618,-0.243182673,-0.295781472,-0.274273766,-0.225997264,-0.254129961,-0.061402021,-0.781919104,0.426584161,-0.127570936,0.042912036,0.01330701,0
-0.125899532,-0.200495777,-1.270776233,0.764823796,2.344286836,0.087241305,-0.876687625,0.448105583,-0.509441231,0.986305985,0.026273979,-0.680048643,0.888187875,0.440738527,-1.318517199,0.255535493,-0.306535794,0.042104218,0.227275126,0.108947592,0.036394633,-0.043547525,0.042081902,0.152620341,-0.130043768,0.233851042,0.085339448,0.372363917,0.178629003,0.050221536,0
-0.279745686,-0.116483981,1.255995027,0.362632741,0.308457677,0.692508758,-0.361240019,-1.070425051,0.095257273,-0.21079412,0.014102103,-0.286320801,-0.045264149,0.299524454,0.347151101,-0.311576874,1.080657051,0.472812277,-0.012125148,-0.314085634,-0.199358023,-0.072599464,-0.286081654,-0.820059172,0.127749307,0.34869911,0.220102211,0.093975944,-0.022316765,0.031118902,0
1.038217006,-0.309836817,1.2883453,-1.265868246,0.535103695,-1.208908549,-1.646789432,-0.62530506,-0.873181367,-0.132706959,-2.018053742,1.457298434,1.315368987,0.39287061,0.920843245,-0.391866958,-0.970926321,-0.604125263,0.570455048,0.01256713,0.238430577,-0.131370225,-0.263789834,-0.472175862,0.017798012,0.526722662,0.298975627,-0.340941707,0.020667567,0.028340711,0
1.044504995,0.742313702,-0.022186468,0.471878354,-0.360050235,-0.89045245,0.818181599,-0.51435688,1.611340994,-0.428211051,-0.256886783,-0.033316073,0.46701631,0.763732613,0.528744876,0.064067044,-1.331488021,-0.255724242,-0.86051096,0.258731504,-0.04252578,0.26259436,0.506406871,1.810819569,-0.105143695,-0.271752607,-0.675998536,0.774478565,0.235762447,0.07498697,0
1.089778523,-0.641208191,-2.60748,2.889918558,-4.267712025,1.946506217,-1.350098336,-1.777356163,-0.315549648,1.811099676,-0.45363055,-1.123918251,0.880261865,0.640520738,0.475021586,-2.286527896,1.209140511,1.009075649,4.040529188,0.966404903,-1.117322573,-0.095403094,-0.044440274,-0.104217532,0.438105326,0.278765793,-0.273380415,-0.392817144,0.029555864,-0.138936161,0
0.181653043,0.820040179,-7.381546986,-7.449015159,-4.696286524,3.72843915,6.198304347,-6.406266634,-5.83145156,1.457174919,-0.64620258,-4.02912872,2.528943021,-3.308721722,-1.992009689,-5.757216082,-0.877323474,-1.547551823,-1.909016786,0.50056747,0.136722438,2.932758126,1.176574848,-0.978692051,-0.278330343,-0.635873794,0.12353944,0.404729308,0.704914654,-1.229991682,1
-0.290924335,0.807739753,2.052077062,-0.323128936,-0.746390307,0.128205578,-0.125333788,0.065729723,-0.574376118,0.096946309,1.317526647,-0.117496394,-1.425085646,-0.134698348,-0.367627159,0.123995808,1.189454881,0.53804575,-0.844830135,0.159704839,0.024686422,-0.227525411,-0.195391471,-0.499698644,0.339905553,-0.041519272,-0.368280835,-0.599869727,0.026864772,-0.033048567,0
-0.29343953,-0.312879616,-2.630597703,5.12575923,-6.092254547,5.527393062,1.605144855,-2.31988353,-3.207075706,-1.482583211,-5.074870632,-6.778331382,5.725254591,-6.949171825,-3.127795012,-11.09042481,-0.800272569,-1.707500854,-1.685473017,0.274890839,-2.028885352,0.94886377,-0.527474204,0.220546095,-1.371109895,-0.504898995,0.382306793,0.395527722,0.782035951,0.628527864,1
-0.111786488,-0.275860854,1.442658315,-1.094063961,0.811262907,-1.394413783,-1.835841925,-0.734506668,-1.230258202,0.003420838,-1.887737868,1.606788573,1.312958441,-0.526991264,-0.419393988,-0.00637997,0.129559134,-0.013180658,0.296719022,0.445960267,-0.021761899,-0.371131829,-0.312697793,-0.627967373,0.201163013,0.454587357,0.045461133,-0.437195712,0.033985968,0.02002734,0
-0.272898763,0.799093034,0.051075485,1.310426524,0.733222065,2.620281923,1.402357614,0.528488565,1.086014426,-0.146422713,-1.724332975,1.280166743,0.47086472,0.435541959,0.594974116,-0.142098601,-2.024734603,0.828290651,-1.274787147,0.134277305,-1.489434217,-0.125876997,0.229936135,0.766926567,-0.189623668,0.766852958,-0.14140075,-0.077277962,-0.297595395,-0.221816034,1
-0.290924335,0.784337222,1.965054204,-0.425453687,-0.436679604,0.204520115,-0.558999018,-0.144760599,-0.722182173,0.233749149,1.176538816,0.091349898,0.696637798,0.188612451,-1.687308799,0.580100356,0.509133409,0.629000586,-0.81922609,0.638359244,0.11433763,-0.305248529,-0.113611584,-0.365248163,0.42564213,0.667491713,-0.519737731,-0.664686936,0.013593268,-0.037534981,0
-0.29343953,0.570060738,2.048636995,0.683306873,-2.338827199,0.768137034,0.638675283,-1.78721135,0.464081222,-0.485524017,0.312184906,-1.237109197,0.424767897,0.458023139,1.267244943,-2.790435661,0.928092953,0.708080014,1.699275253,1.109171824,-0.710476678,-0.071471807,0.112882438,0.592420533,-0.061924575,-0.132811607,0.300453677,-0.107508936,0.028565897,0.010703334,0
-0.29343953,-0.08822942,-1.410851902,2.268270614,-2.297553649,1.871330527,0.248957098,-1.208798691,-1.358648491,1.102916132,-1.317363771,-4.626919164,3.357639737,-2.998814904,-1.956786345,-6.766633371,-0.869899592,-0.868576752,-0.370333269,0.419265507,-0.894893657,0.05806259,0.155380927,-0.614880422,-0.196125538,-0.464375543,0.118473101,-0.484537035,0.373595916,0.187657249,1
-0.265073709,-0.577614869,-2.699370757,2.650355774,-0.279708547,1.811448704,-0.352103089,-0.620449043,-0.216975297,1.384672958,-2.018292092,-0.146337489,-1.753008949,-0.296568868,-0.282891994,1.567959433,0.052807265,0.804880168,0.067372314,0.017588442,-0.422995807,-0.706019458,0.215249076,-0.13203185,-0.092410975,-0.135975082,0.76386294,0.088003098,-1.145586927,-0.214393509,0
0.817019493,-0.176705553,-1.347675691,-0.147593658,1.728453208,1.15835765,0.019296778,-0.744383504,0.116458869,-0.072597125,0.035849339,0.023583987,-0.579674445,-0.404572659,-0.445207996,0.103681318,1.563437131,0.193720542,-0.380714422,0.373417447,0.383075826,-0.297214259,-0.00389646,0.187269138,0.283775814,0.36868504,-0.579578192,-0.519907701,0.047359869,0.252452682,0
-0.028086355,-0.435390453,-0.419157782,0.949003043,1.336161355,0.854330264,0.442809352,0.107296054,0.772343212,-0.182007717,-0.640852226,0.437477226,1.505860216,0.471686648,-0.204038897,0.335283624,0.798808584,-0.631127072,-0.163127959,0.164675269,0.674275901,0.015254093,0.213673966,0.779648639,-0.18155051,0.038273974,-0.493092684,-0.334843611,-0.222714121,-0.062746436,0
2.307133375,0.845792361,-0.129777611,0.141547455,-0.89470187,-0.457662245,0.810607981,-0.504723385,1.373587546,-0.209476451,0.208493954,-1.613618339,-0.800150416,0.501435242,1.118014326,-1.816384147,-0.681282551,0.10594645,0.71659131,0.205284623,-0.051322097,0.399447041,-0.032643295,-0.246526436,0.484107765,0.359636577,-0.435972451,-0.248480312,0.021526925,0.109191897,1
1.762593447,-0.439878288,1.192698494,-1.228248379,-1.407382035,-1.516154603,1.382349161,3.418289246,-0.847345711,0.751736143,-0.663412589,0.504967443,-0.381885795,-0.530338232,-0.008196827,-0.239242793,-0.362621728,0.81412686,0.223788823,-1.281523217,1.264889653,0.447559541,0.083003388,-0.116966933,-0.261383842,1.054120838,0.795931797,-0.145248777,-0.017817759,0.02577751,0
-0.127716062,-0.205982213,-0.874250491,0.65431495,1.809220668,0.245001351,0.749753571,-0.282472622,0.525110233,0.123769146,-1.269880858,-0.31331066,1.773614431,1.066521023,0.608322854,0.473843019,0.649938625,-0.304686242,-0.040140602,-0.628987799,0.888203462,0.226979533,-0.314897134,-1.107663107,0.081786059,-0.006439706,-0.138915,0.014348969,0.014449763,0.069404313,0
4.051002585,-0.33990061,-6.003421676,-3.930731396,-0.007045455,1.714669183,3.414666602,-2.329582623,-1.90151169,-2.746111091,0.887673208,-0.049232856,-0.153131027,-0.814309846,-1.894795586,-0.831482609,1.387288695,1.188906759,0.536817323,-0.051403214,-1.231385502,-4.128185829,1.101671317,-0.992493707,-0.698258928,0.139897674,-0.205150796,-0.472412263,1.775378057,-0.104284626,1
4.152868022,-0.292707856,-8.257110817,-4.81446074,-5.36530689,1.204229864,-3.347420097,-1.331601475,-1.967892799,1.295437817,-1.674415243,-3.426052253,0.14456269,-4.28352931,-0.240895042,-3.657490404,0.923104768,0.844221069,-3.948311852,-1.807515992,0.105878827,-1.233987257,0.436390207,-0.077552723,-3.091624356,-0.390200886,-0.288688941,-0.340004217,0.039819105,-1.00790031,1
1.186334102,-0.083001445,-7.139060068,2.773081604,-6.757845069,4.446455974,-5.464428185,-1.713401451,-6.485365409,3.409394799,-3.053492714,-6.260705515,2.394167666,-6.16353738,0.602850521,-5.606346429,0.206621734,-6.52508104,-11.40836754,-4.693977736,2.431274492,-0.616949301,1.303250309,-0.016118152,-0.876669888,0.382229801,-1.054623888,-0.614606037,-0.766848112,0.409423944,1
-0.296793125,0.994548808,1.378558997,1.289380937,-5.004246784,1.411849842,0.442580636,-1.326535934,-1.413169956,0.248525468,-1.127395934,-3.232153175,2.858465816,-3.096914898,-0.792532436,-5.210140846,-0.613803264,-2.155296885,-3.267115681,-0.688505463,0.737657217,0.226137946,0.370611857,0.028234445,-0.145640429,-0.081049407,0.521874502,0.739467256,0.389151844,0.186636548,1
2.38510445,-0.130852101,-0.964272908,0.710417128,0.243577935,0.611542633,0.627454955,2.024451558,0.84276721,0.768380753,-1.076760202,-0.839789595,-0.228364098,0.823233391,1.585352236,0.471501824,1.979787625,-1.25332128,0.785591894,-1.620686184,-0.863415588,0.267070205,0.38908333,0.944549314,0.328000214,-1.783469718,-0.313931629,-0.162037644,0.063886005,0.095039559,0
-0.284636345,0.127668323,-16.30865006,11.61480054,-19.7393863,10.46386628,-12.59914566,-1.202393318,-23.38050782,-5.781133005,-7.811022382,-16.30353766,5.573625273,-13.63521612,-0.483236244,-7.352792243,-2.392684189,-8.728142394,-17.59885355,-7.455956329,0.169740706,2.106033871,-4.884982624,1.140910436,1.392952631,0.348996605,-2.167509751,-0.798753538,-2.942775073,-0.462679619,1
-0.29343953,-0.89058847,-2.535852117,5.793644147,-7.618462836,6.395829746,-0.065210105,-3.136371964,-3.104557363,1.823232638,-3.87865758,-7.29780335,7.071669137,-10.00104637,-0.207934541,-10.86069805,-1.690825041,-2.360856724,-2.760097015,0.298103416,-1.385557802,0.408704184,0.716719907,-0.448059938,-0.402406879,-0.288835223,1.01175224,0.425964621,0.413139556,0.308204657,1
1.146230699,0.107931249,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,1
0.447145951,-0.164311141,1.329641538,-1.527041988,1.145778439,-1.114864741,-2.064756943,0.103564691,-1.6490092,0.202010077,-0.908241509,1.214880232,-0.815943333,-1.031733802,-0.450570652,-0.750143715,0.120253247,-0.729489577,1.058071882,-0.283259271,-0.446834549,-0.342263088,-0.200151718,-0.105059756,0.070911335,0.052932623,0.130473851,-0.167301094,0.082095992,0.034479695,0
4.108991826,0.107625794,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,1
-0.036330609,0.787650231,1.973464357,-0.198708283,-0.779959458,0.921798539,0.227211882,0.607250825,-0.461756289,0.189405738,0.696182727,0.322940681,-0.388142659,0.642695508,0.160453743,0.160092887,-0.131369808,0.881124809,-1.336712769,0.644696481,0.31277947,-0.186951759,-0.241777321,-0.630649993,0.201910228,-1.526775712,-0.253082005,-0.911008808,0.048179989,-0.047529759,0
-0.307273108,0.636779097,-1.298443233,1.948100449,-4.509946888,1.305804767,-0.019485927,-0.509237784,-2.643397619,1.283545194,-2.515355703,-4.50131481,2.09307501,-5.418888944,-1.247013712,-3.828268179,0.399050337,-6.366499509,-7.550968092,-4.902766666,0.152892032,0.250415437,1.17803195,1.360988581,-0.27201306,-0.325947896,0.290702673,0.841294588,0.643094249,0.20115575,1
1.089918256,-0.084599208,1.095613511,0.007415183,-0.63802367,0.727911838,0.833059586,0.729038233,0.304603654,0.138656904,-0.314720574,0.149162644,-0.026940327,0.143885784,-0.471066587,0.788049613,0.500214666,0.487207219,-0.928282145,0.017822347,0.408767899,0.036740195,-0.37626457,-1.358766747,-0.123725216,-1.792062588,0.463450205,-0.616832396,-0.009406514,0.008256767,0
0.116118214,0.107931249,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,1
-0.254453993,-0.16991506,0.315641749,1.636777962,-1.519649883,4.028570999,-1.186794267,-0.7898131,-2.279807405,0.472987927,-1.657635003,-2.894990401,1.601985383,-2.824945625,1.269203636,-5.591363689,-0.974827287,-2.737795496,-4.961534316,-2.224797408,-0.13611727,0.388884849,0.34592075,-0.108001595,-0.165441942,0.27989458,0.808783093,0.117362633,0.589594903,0.309064074,1
-0.146719765,-0.398700643,1.251983429,-0.58649327,0.637782397,0.667549979,-1.058746874,-0.008756101,-0.729169447,0.174442448,-0.125282473,0.647504385,-1.221695194,-0.860028301,-1.995396208,0.154942497,-0.058515617,-2.114814343,0.665714173,0.770789081,-1.089237937,-0.72623507,-0.436792093,-0.614243727,0.029926763,0.002100292,0.451733423,-0.276635603,0.069172058,0.020622631,0
-0.292042199,0.762344482,-4.280583832,1.421100007,-3.908228843,2.94294608,-0.076205336,-2.002526,-2.874154733,-0.856005441,0.96367423,-3.235438957,3.341801927,-7.562860429,-1.847443427,-11.57142343,-1.481555842,-6.180918699,-9.285185983,-3.921722141,0.68551086,-0.19896278,-0.140061995,-0.90772022,-0.680107949,-0.349169893,0.056275892,-1.149922669,-1.80988612,0.723051433,1
-0.195346887,-0.507971193,-0.870917563,0.546742262,1.739638324,1.332318066,0.4213721,0.056051732,0.18343318,0.237352539,-0.481597798,0.009908183,1.096341502,0.33971727,-1.336457046,0.436872128,-0.307757851,-1.0363208,0.536600637,-0.131088221,1.030255765,-0.127631809,0.038452051,0.246045746,-0.263654177,0.221818932,0.006765914,-0.22632232,0.052626669,0.089193836,0
3.056941242,0.01038546,-2.207630918,3.259076104,-5.43636547,3.684737394,-3.06640091,-0.671323195,-3.696178394,1.822272458,-3.049652728,-6.353887252,4.351481497,-6.45324733,-0.061431937,-8.442872857,-0.32882064,-5.440795183,-9.518037892,-2.438068618,2.33675362,0.80833636,0.920899034,0.037674509,0.026753978,-0.791488824,0.176492777,-0.136312279,1.087584824,0.373833529,1
1.089778523,-0.679742478,-20.53275108,12.37398914,-23.00900291,6.144820978,-15.587296,-4.384490669,-15.93900269,13.69641612,-3.948454919,-8.789723363,5.612347108,-7.914422366,0.307819968,-8.328600888,-0.006979295,-6.824524172,-13.31607919,-4.921612087,1.188204208,1.592753931,1.754607609,-1.466115253,-0.856778636,0.125776576,1.40258699,-0.223754857,1.574248735,0.469200693,1
3.422762524,-0.30036772,0.80718892,-1.424662187,0.138489681,-0.358355884,-1.108540413,-0.123991713,-0.275287236,-0.01503565,-0.842851317,0.509877528,1.519001321,0.561484799,0.052765246,-0.142659508,-1.014236258,0.341104674,0.821712571,-1.739398081,0.707563769,0.546375205,0.302636871,0.40150257,-0.290162287,0.28443695,0.466952219,-0.17381736,-0.028737438,0.041958436,0
-0.307412841,0.006966717,-7.030308144,3.421990905,-9.525071773,5.270891009,-4.024630276,-2.865681618,-6.989194734,3.791550938,-4.622730336,-8.409664876,6.309044006,-8.576761433,0.246746717,-11.53404602,-0.364265139,-5.452494658,-11.88757002,-3.56358481,0.876018768,0.545698041,1.103397745,-0.541854752,0.036943222,-0.355519004,0.353634382,1.042457993,1.359515632,-0.272188101,1
-0.29343953,-0.460872426,-1.476893436,2.122313792,-1.22946956,1.201848798,-0.343264388,-1.317703909,-1.528142159,-0.620953383,-1.213040323,-2.975267248,3.532219602,-3.68263987,-1.154777486,-5.165229227,-0.240091425,-2.404927288,-5.671738641,-0.994293951,-0.289935891,0.276893466,1.186035605,-0.04021487,-0.238930087,0.110144326,0.04541837,-0.569232317,0.481018702,-0.047555443,1
-0.042478865,-0.588094315,0.333499491,1.699873446,-2.596561167,3.643945269,-0.585067615,-0.654658532,-2.27578851,0.675228969,-2.042415924,-2.83487116,2.802005126,-4.392732438,-1.36967145,-5.327286652,0.163158962,-1.359389477,-5.095182879,-0.338012656,-0.124137989,0.329341714,0.469211945,-0.144362651,-0.317980934,-0.76964431,0.807854588,0.228164299,0.551001874,0.30547342,1
1.089778523,-0.398077985,-9.169789824,7.092196801,-12.35403687,4.243068974,-7.176437755,-3.386618049,-8.058011947,6.442908664,-2.412986602,-6.134906887,2.826671228,-6.309842777,-0.623002386,-7.279869219,0.924233226,-4.215537135,-7.171672415,-2.550336685,0.596364321,0.816651662,0.926156961,-0.817706132,-0.150434416,-0.03938306,0.485639754,-0.264324609,1.15969046,0.232758088,1
0.904632153,-0.474453412,1.322218947,-0.950371524,-1.260906653,-1.763935186,1.399667343,3.213119336,-0.976453016,0.743353556,-0.940391779,0.656931094,-0.013274092,-0.729960204,0.214994414,-0.005187414,0.911852081,1.437328676,-0.247400816,-0.930565425,0.865299996,0.353610036,0.139373545,0.010183364,-0.148018632,1.028874243,0.631859323,-0.200747214,-0.007301971,0.022338524,0
0.117236079,-0.852888309,-4.727712656,3.044469102,-5.598354267,5.928190802,-2.190769729,-1.529322966,-4.48742196,0.916391814,-1.307010423,-4.138891214,5.149408783,-11.12401861,0.543067766,-7.840942205,0.743633945,-6.77706924,-9.931765154,-4.093021122,1.504924859,-0.207759445,0.650988236,0.254983289,0.628843469,-0.238128454,-0.671332332,-0.033590063,-1.331777322,0.70569759,1
0.070704954,-0.596200613,1.246396929,0.007240802,-0.009780332,0.413427364,0.238408124,0.416721524,-0.052582892,0.030099048,0.132455775,-0.063617821,0.004412461,1.288360124,1.195169579,-0.163627495,-0.928128452,0.261828829,-0.773185427,0.096523536,1.006326703,0.044829614,-0.245007354,-0.544853677,-0.19864635,-0.968116386,0.634053184,0.330460291,-0.024655337,-0.005287935,0
0.116118214,0.107931249,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,1
-0.167679732,-0.093833339,-0.426726062,0.662285695,1.076512021,0.045905154,-0.27686206,0.303262961,-0.866536456,-2.405430098,0.385036248,-1.45241988,-1.274179933,-0.196250979,-2.36544791,0.565310958,-1.200364819,0.244498206,-0.173206125,-0.767681474,-2.365215696,0.160310209,-1.323630001,0.261370528,-0.090969841,0.020257459,1.02544996,-0.528337382,0.070722571,0.226897439,0
-0.097813177,-0.213841798,1.481141408,-0.302183265,-0.403124531,-0.771220407,-0.394536395,-1.122015159,-0.034807337,-0.38091025,-1.120321875,0.686337346,-0.671911269,-0.773939594,0.218402774,0.082990712,0.457508693,0.871171069,0.226313528,-1.440428996,0.822369476,0.08426918,0.158612639,0.393541755,-0.227485859,-0.071610443,0.859227185,-0.054037748,-0.029631864,-0.002896773,0
-0.239362817,0.523149943,1.177823792,2.487103395,-5.330608161,5.324546835,1.150243258,-1.281842535,-1.1719942,0.413778202,-2.659840154,-2.971695236,3.619597407,-4.478044065,-2.034184486,-7.772197355,-1.201492749,-0.509866916,-1.304369794,0.495999535,-1.359843893,0.156057239,0.262325117,-0.431790203,-0.092088065,0.145215898,0.45778841,0.167739067,0.451242541,0.26842121,1
-0.146719765,-0.36074202,1.210386556,-0.280100185,1.007905866,0.764203038,-0.977192066,-0.057364433,-0.723651883,0.180296633,1.171508901,-0.200407172,-1.410308753,-0.448765496,-1.233357132,-0.164401033,0.385558599,0.371976604,-0.276899777,0.094026611,0.15543647,-0.16712156,-0.138557676,-0.274075464,-0.016482105,-0.116088198,0.273473073,0.35221679,0.006914233,0.019670745,0
-0.307273108,0.107402578,-3.765680122,5.890735238,-10.20226763,10.25903598,-5.611448417,-3.235375579,-10.63268348,3.272716326,-5.268905243,-11.18212545,8.879475668,-18.43113103,-0.232822028,-15.0216573,0.141186253,-12.1863625,-20.16556738,-7.051651353,2.500827208,1.194137321,2.245605934,0.546320675,0.381853428,0.382024544,-0.821036495,0.39435512,1.412960993,0.782407054,1
-0.29791099,-0.648104419,1.102804325,2.829167999,-3.932870265,4.70769144,2.937966855,-1.800903718,1.672734122,-0.300240349,-2.783011088,-1.88484244,3.79256536,-1.460471123,-1.312776276,-7.077360606,-0.299466317,2.493227604,6.244987102,2.971749364,-2.679950242,-0.030879972,-0.106994396,-0.250050304,-0.521626533,-0.448949514,1.291646482,0.516326674,0.009146281,0.153317636,1
